CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14270.0,10,1,492.65000000000003,0,High Value
14273.0,37,2,218.7,0,High Value
14276.0,5,2,778.54,0,High Value
14277.0,36,1,1637.43,0,High Value
14282.0,122,4,1178.4,0,High Value
14284.0,91,1,343.15,0,High Value
14286.0,37,1,2050.08,0,High Value
14288.0,67,1,426.6,0,High Value
14289.0,7,2,225.78,0,High Value
14291.0,33,5,2478.31,0,High Value
14292.0,2,4,1430.06,0,High Value
14293.0,162,3,815.1700000000001,0,High Value
14297.0,62,2,710.1,0,High Value
14299.0,1,4,1647.72,0,High Value
14307.0,2,4,1895.36,0,High Value
14309.0,30,5,1446.41,0,High Value
14311.0,37,1,310.26,0,High Value
14312.0,38,5,1047.19,0,High Value
14315.0,126,3,652.35,0,High Value
14317.0,184,1,508.58000000000004,0,High Value
14320.0,40,1,352.51,0,High Value
14321.0,71,1,326.82,0,High Value
14326.0,37,1,183.85,0,High Value
14329.0,38,1,578.02,0,High Value
14331.0,156,1,79.0,0,High Value
14334.0,69,3,1017.01,0,High Value
14336.0,130,2,764.45,0,High Value
14339.0,37,1,309.52,0,High Value
14341.0,128,3,688.81,0,High Value
14342.0,122,1,91.03999999999999,0,High Value
14344.0,99,4,604.13,0,High Value
14346.0,33,1,759.14,0,High Value
14350.0,69,1,282.93,0,High Value
14352.0,38,3,464.94000000000005,0,High Value
14353.0,128,1,90.6,0,High Value
14354.0,91,2,163.62,0,High Value
14360.0,122,4,2128.23,0,High Value
14364.0,6,3,1763.8,0,High Value
14367.0,34,9,4814.65,0,High Value
14375.0,158,1,257.68,0,High Value
14383.0,184,2,1005.6,0,High Value
14387.0,153,1,840.82,0,High Value
14388.0,64,6,2281.92,0,High Value
14390.0,6,3,1097.16,0,High Value
14395.0,61,6,2135.23,0,High Value
14397.0,5,8,1405.1,0,High Value
14401.0,66,5,1718.14,0,High Value
14403.0,189,3,1180.01,0,High Value
14404.0,183,2,260.28,0,High Value
14406.0,3,1,156.75,0,High Value
14407.0,130,1,357.18,0,High Value
14408.0,185,3,1459.14,0,High Value
14409.0,94,3,519.6,0,High Value
14410.0,124,4,354.21999999999997,0,High Value
14414.0,93,2,359.9,0,High Value
14415.0,66,7,3283.72,0,High Value
14418.0,182,1,897.35,0,High Value
14419.0,62,4,607.66,0,High Value
14421.0,6,1,455.18,0,High Value
14422.0,90,1,382.01,0,High Value
14426.0,130,3,1719.33,0,High Value
14427.0,154,1,321.74,0,High Value
14431.0,70,1,470.36,0,High Value
14432.0,32,3,671.28,0,High Value
14434.0,62,3,552.0,0,High Value
14438.0,192,1,131.9,0,High Value
14441.0,90,2,646.26,0,High Value
14446.0,30,3,657.4,0,High Value
14449.0,160,3,714.7,0,High Value
14450.0,5,2,322.22,0,High Value
14451.0,62,1,302.59,0,High Value
14452.0,155,1,127.37,0,High Value
14456.0,32,3,1465.0,0,High Value
14459.0,157,1,1837.92,0,High Value
14462.0,33,7,1446.82,0,High Value
14465.0,70,3,1058.6200000000001,0,High Value
14466.0,61,5,1832.45,0,High Value
14472.0,65,3,651.16,0,High Value
14475.0,131,2,622.17,0,High Value
14477.0,127,1,358.0,0,High Value
14482.0,91,3,827.27,0,High Value
14487.0,32,2,555.3199999999999,0,High Value
14493.0,91,3,1602.54,0,High Value
14495.0,64,1,40.599999999999994,0,High Value
14498.0,188,1,147.02,0,High Value
14499.0,191,1,126.02000000000001,0,High Value
14500.0,2,2,305.85,0,High Value
14501.0,96,1,184.28,0,High Value
14502.0,183,3,943.53,0,High Value
14503.0,182,2,770.87,0,High Value
14504.0,68,2,408.15,0,High Value
14505.0,67,4,2969.98,0,High Value
14507.0,128,3,615.31,0,High Value
14508.0,32,1,137.56,0,High Value
14511.0,124,3,875.33,0,High Value
14514.0,10,2,907.49,0,High Value
14517.0,183,1,78.0,0,High Value
14518.0,184,1,174.37,0,High Value
14520.0,121,1,105.60000000000001,0,High Value
14522.0,124,1,482.07,0,High Value
14524.0,122,2,321.95,0,High Value
14525.0,32,2,1451.63,0,High Value
14529.0,62,1,261.62,0,High Value
14530.0,155,3,1399.21,0,High Value
14533.0,32,4,1062.08,0,High Value
14534.0,3,10,2442.42,0,High Value
14535.0,62,3,2864.19,0,High Value
14538.0,184,1,281.75,0,High Value
14541.0,1,3,319.1,0,High Value
14542.0,158,1,103.25,0,High Value
14543.0,30,8,1633.68,0,High Value
14547.0,182,3,957.6,0,High Value
14548.0,4,1,326.4,0,High Value
14552.0,34,1,165.07,0,High Value
14553.0,183,4,717.79,0,High Value
14555.0,70,1,197.94,0,High Value
14560.0,60,10,1027.95,0,High Value
14561.0,127,1,222.07,0,High Value
14562.0,61,8,1974.31,0,High Value
14569.0,121,1,227.39,0,High Value
14572.0,182,1,135.05,0,High Value
14573.0,36,4,1016.47,0,High Value
14578.0,182,1,168.63,0,High Value
14583.0,158,2,404.73,0,High Value
14584.0,95,1,354.01,0,High Value
14586.0,130,1,237.36,0,High Value
14587.0,10,7,1293.47,0,High Value
14591.0,67,1,250.22,0,High Value
14592.0,183,2,425.25,0,High Value
14595.0,92,1,141.75,0,High Value
14600.0,162,1,393.33000000000004,0,High Value
14603.0,69,1,660.0,0,High Value
14608.0,60,3,1198.2,0,High Value
14616.0,37,1,158.4,0,High Value
14618.0,193,1,211.8,0,High Value
14619.0,129,1,394.44,0,High Value
14621.0,91,4,1482.66,0,High Value
14622.0,127,1,320.58000000000004,0,High Value
14623.0,153,2,367.52,0,High Value
14624.0,31,1,210.25,0,High Value
14626.0,94,2,1595.3,0,High Value
14628.0,37,2,671.96,0,High Value
14639.0,33,2,754.1,0,High Value
14640.0,31,2,802.3100000000001,0,High Value
14642.0,1,1,96.12,0,High Value
14645.0,99,2,597.09,0,High Value
14649.0,36,3,1098.21,0,High Value
14651.0,6,2,654.6,0,High Value
14653.0,121,4,1229.72,0,High Value
14657.0,156,2,222.86,0,High Value
14659.0,189,4,840.8199999999999,0,High Value
14662.0,30,2,514.82,0,High Value
14664.0,183,1,389.04,0,High Value
14665.0,32,3,1498.44,0,High Value
14669.0,7,3,1269.99,0,High Value
14672.0,163,1,285.28000000000003,0,High Value
14673.0,182,3,1044.94,0,High Value
14676.0,122,2,933.6,0,High Value
14680.0,64,7,13441.85,0,High Value
14681.0,6,1,393.95,0,High Value
14684.0,128,2,519.26,0,High Value
14688.0,4,10,3229.3,0,High Value
14690.0,34,1,216.71,0,High Value
14691.0,36,3,1619.94,0,High Value
14696.0,3,5,1465.45,0,High Value
14698.0,121,1,157.16,0,High Value
14699.0,97,1,109.13000000000001,0,High Value
14700.0,153,2,1513.75,0,High Value
14701.0,190,2,528.89,0,High Value
14702.0,101,9,1666.21,0,High Value
14704.0,5,1,110.12,0,High Value
14708.0,126,3,1126.37,0,High Value
14709.0,91,7,2611.89,0,High Value
14710.0,31,1,172.91,0,High Value
14711.0,93,4,964.91,0,High Value
14712.0,61,1,495.6,0,High Value
14713.0,61,7,1908.8999999999999,0,High Value
14715.0,10,2,485.25,0,High Value
14719.0,62,3,947.1,0,High Value
14720.0,32,3,663.81,0,High Value
14727.0,69,1,268.58,0,High Value
14730.0,121,4,1378.02,0,High Value
14731.0,36,1,127.66,0,High Value
14732.0,2,7,2367.39,0,High Value
14733.0,40,3,3901.83,0,High Value
14735.0,182,3,767.29,0,High Value
14737.0,182,2,730.55,0,High Value
14738.0,6,3,630.33,0,High Value
14739.0,185,6,3392.32,0,High Value
14744.0,31,2,308.75,0,High Value
14745.0,127,1,341.07,0,High Value
14748.0,36,5,1415.75,0,High Value
14755.0,101,1,488.46000000000004,0,High Value
14761.0,1,2,255.9,0,High Value
14765.0,60,1,158.61,0,High Value
14766.0,67,3,960.07,0,High Value
14769.0,152,1,341.96999999999997,0,High Value
14775.0,1,2,717.0,0,High Value
14789.0,30,1,197.64,0,High Value
14790.0,3,2,428.62,0,High Value
14792.0,154,1,6.2,0,High Value
14794.0,91,3,531.11,0,High Value
14796.0,34,7,3536.6600000000003,0,High Value
14800.0,31,7,2765.19,0,High Value
14801.0,92,1,193.14,0,High Value
14803.0,99,1,188.64,0,High Value
14808.0,65,2,443.06,0,High Value
14810.0,101,3,463.64,0,High Value
14817.0,161,1,580.79,0,High Value
14819.0,184,1,187.35,0,High Value
14820.0,183,1,139.1,0,High Value
14823.0,5,1,110.78,0,High Value
14824.0,93,2,497.41,0,High Value
14825.0,32,6,976.08,0,High Value
14828.0,163,1,582.0,0,High Value
14829.0,61,3,549.1899999999999,0,High Value
14834.0,1,2,529.55,0,High Value
14836.0,30,2,79.05,0,High Value
14837.0,32,1,303.94,0,High Value
14841.0,31,2,1169.69,0,High Value
14842.0,216,3,1901.52,0,High Value
14844.0,7,3,2521.01,0,High Value
14852.0,1,3,1692.88,0,High Value
14853.0,6,1,214.5,0,High Value
14854.0,69,2,655.36,0,High Value
14855.0,3,1,339.3,0,High Value
14857.0,31,1,650.6,0,High Value
14863.0,61,1,266.76,0,High Value
14866.0,31,4,6181.32,0,High Value
14867.0,158,3,710.28,0,High Value
14868.0,33,5,1806.42,0,High Value
14871.0,182,1,167.63,0,High Value
14878.0,5,2,254.01,0,High Value
14880.0,158,1,234.07,0,High Value
14882.0,183,1,247.9,0,High Value
14883.0,6,1,310.56,0,High Value
14889.0,163,1,135.9,0,High Value
14895.0,61,10,4899.95,0,High Value
14897.0,2,2,789.96,0,High Value
14898.0,70,2,266.85,0,High Value
14901.0,2,5,784.01,0,High Value
14903.0,156,3,1725.35,0,High Value
14904.0,152,1,628.48,0,High Value
14907.0,30,4,2187.35,0,High Value
14910.0,122,2,212.44,0,High Value
14912.0,160,1,482.78999999999996,0,High Value
14913.0,38,3,926.56,0,High Value
14915.0,93,2,307.48,0,High Value
14916.0,155,1,266.48,0,High Value
14918.0,126,1,765.4200000000001,0,High Value
14920.0,36,2,977.77,0,High Value
14921.0,91,1,413.06,0,High Value
14924.0,129,1,310.05,0,High Value
14929.0,152,1,223.88,0,High Value
14930.0,69,1,1104.13,0,High Value
14936.0,99,6,4640.5,0,High Value
14944.0,61,7,2711.94,0,High Value
14952.0,2,5,3717.92,0,High Value
14958.0,129,2,392.28,0,High Value
14959.0,128,2,401.82,0,High Value
14961.0,93,3,2087.12,0,High Value
14963.0,96,2,604.59,0,High Value
14964.0,190,1,206.21,0,High Value
14968.0,91,1,147.59,0,High Value
14976.0,69,1,115.57000000000001,0,High Value
14981.0,160,1,102.12,0,High Value
14984.0,5,1,110.17999999999999,0,High Value
14988.0,6,1,334.54,0,High Value
14997.0,2,1,278.4,0,High Value
14998.0,7,1,183.64,0,High Value
15005.0,101,11,2423.07,0,High Value
15017.0,183,1,125.58,0,High Value
15021.0,187,4,941.4300000000001,0,High Value
15023.0,130,5,3378.25,0,High Value
15024.0,30,6,1072.12,0,High Value
15025.0,183,1,377.01,0,High Value
15026.0,161,1,108.97999999999999,0,High Value
15027.0,91,2,411.9,0,High Value
15031.0,90,3,557.18,0,High Value
15033.0,125,3,380.34,0,High Value
15034.0,30,3,1643.96,0,High Value
15035.0,32,1,252.73000000000002,0,High Value
15038.0,1,6,705.49,0,High Value
15043.0,122,1,537.0,0,High Value
15044.0,7,6,2619.79,0,High Value
15045.0,34,1,346.76,0,High Value
15046.0,70,7,2622.5,0,High Value
15049.0,38,1,121.17000000000002,0,High Value
15051.0,4,1,377.74,0,High Value
15053.0,187,3,697.79,0,High Value
15057.0,99,1,358.5,0,High Value
15058.0,68,4,767.59,0,High Value
15059.0,101,2,381.89,0,High Value
15062.0,189,1,353.06,0,High Value
15063.0,67,1,370.79999999999995,0,High Value
15071.0,99,2,982.07,0,High Value
15073.0,158,2,861.96,0,High Value
15078.0,94,11,3272.2200000000003,0,High Value
15079.0,36,3,528.32,0,High Value
15089.0,185,2,1580.61,0,High Value
15092.0,128,2,457.81,0,High Value
15100.0,71,3,876.0,0,High Value
15103.0,122,1,411.68,0,High Value
15106.0,6,2,637.38,0,High Value
15107.0,40,4,243.5,0,High Value
15108.0,188,2,432.05,0,High Value
15109.0,129,1,484.95,0,High Value
15111.0,61,3,1567.48,0,High Value
15114.0,39,6,1860.49,0,High Value
15117.0,33,2,675.73,0,High Value
15119.0,129,1,266.4,0,High Value
15125.0,62,2,375.0,0,High Value
15128.0,62,3,1096.6,0,High Value
15133.0,39,2,657.72,0,High Value
15134.0,67,3,505.27000000000004,0,High Value
15136.0,152,3,839.8,0,High Value
15139.0,163,1,122.10000000000001,0,High Value
15144.0,1,6,3023.9,0,High Value
15150.0,153,5,2067.45,0,High Value
15152.0,62,5,2079.93,0,High Value
15153.0,122,1,329.25,0,High Value
15156.0,120,3,961.49,0,High Value
15157.0,126,2,850.61,0,High Value
15171.0,10,1,1289.5,0,High Value
15182.0,126,1,252.37,0,High Value
15184.0,61,2,406.76,0,High Value
15187.0,36,8,2001.52,0,High Value
15192.0,3,3,1044.32,0,High Value
15193.0,62,1,499.32,0,High Value
15194.0,122,8,4224.03,0,High Value
15195.0,152,1,3861.0,0,High Value
15198.0,124,2,193.64,0,High Value
15199.0,31,3,964.65,0,High Value
15201.0,190,3,632.47,0,High Value
15206.0,99,2,201.29999999999998,0,High Value
15208.0,120,3,546.6,0,High Value
15211.0,62,2,894.4100000000001,0,High Value
15212.0,7,1,101.8,0,High Value
15214.0,37,5,1068.19,0,High Value
15218.0,189,1,647.75,0,High Value
15227.0,128,3,594.33,0,High Value
15234.0,130,1,197.0,0,High Value
15235.0,160,7,1121.97,0,High Value
15237.0,121,1,83.6,0,High Value
15238.0,61,3,1071.99,0,High Value
15240.0,7,3,1045.38,0,High Value
15241.0,96,5,1119.71,0,High Value
15247.0,94,1,356.0,0,High Value
15249.0,3,7,3636.29,0,High Value
15251.0,4,4,6339.32,0,High Value
15252.0,96,2,740.78,0,High Value
15253.0,2,2,466.75,0,High Value
15258.0,189,1,315.66,0,High Value
15260.0,188,3,808.38,0,High Value
15264.0,184,1,393.74,0,High Value
15265.0,34,1,793.88,0,High Value
15267.0,1,3,1527.76,0,High Value
15270.0,39,3,1013.5,0,High Value
15271.0,5,8,1328.66,0,High Value
15281.0,1,3,1025.19,0,High Value
15288.0,157,2,548.01,0,High Value
15289.0,61,2,617.25,0,High Value
15290.0,122,7,3202.81,0,High Value
15291.0,5,10,3157.42,0,High Value
15296.0,36,2,878.26,0,High Value
15297.0,61,2,380.26,0,High Value
15298.0,124,5,2145.34,0,High Value
15300.0,184,1,496.44,0,High Value
15304.0,62,4,391.5,0,High Value
15306.0,124,2,829.73,0,High Value
15308.0,69,1,310.47,0,High Value
15312.0,128,1,318.15999999999997,0,High Value
15315.0,184,1,336.96,0,High Value
15318.0,182,1,312.62,0,High Value
15326.0,71,1,311.71,0,High Value
15330.0,62,2,714.96,0,High Value
15334.0,187,1,127.53,0,High Value
15344.0,90,2,255.25,0,High Value
15346.0,40,1,252.42000000000002,0,High Value
15351.0,31,4,772.44,0,High Value
15355.0,61,1,150.8,0,High Value
15356.0,122,5,1252.49,0,High Value
15358.0,2,11,5004.54,0,High Value
15367.0,99,2,1416.18,0,High Value
15370.0,31,2,217.2,0,High Value
15379.0,99,3,1341.3700000000001,0,High Value
15381.0,67,1,314.55,0,High Value
15382.0,127,2,539.1,0,High Value
15386.0,188,1,394.14,0,High Value
15392.0,2,3,1196.55,0,High Value
15399.0,121,1,266.64,0,High Value
15400.0,124,4,649.0,0,High Value
15406.0,39,2,510.71000000000004,0,High Value
15407.0,96,4,1056.44,0,High Value
15411.0,66,2,382.21,0,High Value
15414.0,37,2,421.5,0,High Value
15416.0,156,3,3085.13,0,High Value
15421.0,1,4,950.36,0,High Value
15426.0,183,3,749.67,0,High Value
15427.0,183,2,1112.11,0,High Value
15433.0,67,1,160.66,0,High Value
15434.0,122,2,454.20000000000005,0,High Value
15443.0,121,1,379.51,0,High Value
15449.0,158,1,301.78,0,High Value
15450.0,91,1,429.84,0,High Value
15452.0,61,1,125.4,0,High Value
15453.0,121,4,910.59,0,High Value
15462.0,185,2,169.8,0,High Value
15463.0,61,1,126.14,0,High Value
15465.0,5,7,2168.66,0,High Value
15467.0,65,1,288.42,0,High Value
15469.0,33,1,304.3,0,High Value
15471.0,152,1,469.48,0,High Value
15473.0,1,6,1363.2,0,High Value
15484.0,121,1,674.25,0,High Value
15485.0,91,3,2575.0,0,High Value
15488.0,124,1,91.32000000000001,0,High Value
15489.0,6,1,348.26,0,High Value
15492.0,30,1,171.72,0,High Value
15493.0,153,3,1095.54,0,High Value
15494.0,64,1,1127.38,0,High Value
15505.0,157,2,1446.18,0,High Value
15512.0,157,1,19.799999999999997,0,High Value
15513.0,6,10,7650.21,0,High Value
15514.0,183,6,2455.31,0,High Value
15518.0,40,6,1698.61,0,High Value
15520.0,121,1,343.5,0,High Value
15521.0,36,5,1401.8899999999999,0,High Value
15522.0,153,1,138.94,0,High Value
15525.0,152,2,628.62,0,High Value
15526.0,183,2,148.44,0,High Value
15527.0,32,4,1485.64,0,High Value
15529.0,99,5,1330.8,0,High Value
15530.0,160,1,553.13,0,High Value
15531.0,90,2,2007.44,0,High Value
15533.0,32,1,449.65999999999997,0,High Value
15544.0,3,6,2535.27,0,High Value
15547.0,32,5,2498.7599999999998,0,High Value
15550.0,39,2,280.25,0,High Value
15552.0,189,1,90.12,0,High Value
15553.0,62,1,437.23,0,High Value
15554.0,161,1,217.2,0,High Value
15555.0,1,8,2536.88,0,High Value
15557.0,30,1,473.65000000000003,0,High Value
15561.0,128,1,265.75,0,High Value
15568.0,152,1,335.77,0,High Value
15569.0,40,1,288.5,0,High Value
15570.0,70,5,1978.96,0,High Value
15571.0,183,1,196.43,0,High Value
15572.0,191,4,1071.02,0,High Value
15573.0,122,1,196.75,0,High Value
15577.0,34,3,258.88,0,High Value
15581.0,33,6,3390.01,0,High Value
15587.0,32,1,344.88,0,High Value
15594.0,91,2,702.86,0,High Value
15596.0,97,3,1014.54,0,High Value
15601.0,32,5,2417.3,0,High Value
15602.0,30,4,458.43,0,High Value
15605.0,32,4,1015.48,0,High Value
15606.0,3,4,1384.68,0,High Value
15607.0,163,1,104.76,0,High Value
15608.0,30,4,1093.68,0,High Value
15609.0,127,1,298.48,0,High Value
15611.0,101,3,304.6,0,High Value
15612.0,92,2,195.15,0,High Value
15615.0,36,9,4307.32,0,High Value
15618.0,124,3,554.02,0,High Value
15628.0,66,6,1872.98,0,High Value
15632.0,64,4,1745.52,0,High Value
15636.0,32,2,724.76,0,High Value
15640.0,40,7,5619.63,0,High Value
15646.0,160,3,447.64000000000004,0,High Value
15649.0,163,2,816.0,0,High Value
15652.0,93,1,337.74,0,High Value
15653.0,124,1,829.4399999999999,0,High Value
15655.0,68,1,560.67,0,High Value
15665.0,68,1,1476.22,0,High Value
15668.0,189,1,76.32000000000001,0,High Value
15671.0,37,3,1315.72,0,High Value
15673.0,2,3,1911.07,0,High Value
15674.0,67,3,1024.54,0,High Value
15675.0,156,2,225.39,0,High Value
15679.0,66,3,734.66,0,High Value
15681.0,30,4,1183.02,0,High Value
15687.0,188,4,1469.42,0,High Value
15689.0,3,1,150.6,0,High Value
15692.0,30,1,191.04,0,High Value
15694.0,61,8,4404.57,0,High Value
15696.0,183,3,1262.1000000000001,0,High Value
15701.0,152,2,574.07,0,High Value
15704.0,128,2,1507.32,0,High Value
15706.0,154,2,181.8,0,High Value
15707.0,184,2,496.17,0,High Value
15708.0,101,3,1226.3,0,High Value
15712.0,96,1,158.85,0,High Value
15719.0,153,10,3884.94,0,High Value
15727.0,10,2,1339.2,0,High Value
15729.0,36,1,85.0,0,High Value
15730.0,124,2,653.45,0,High Value
15732.0,36,2,294.12,0,High Value
15737.0,37,4,729.73,0,High Value
15738.0,96,5,1549.43,0,High Value
15743.0,127,2,460.11,0,High Value
15745.0,183,1,309.53000000000003,0,High Value
15747.0,33,1,306.82,0,High Value
15749.0,40,2,22998.4,0,High Value
15750.0,152,5,1273.01,0,High Value
15752.0,155,4,1525.7,0,High Value
15753.0,131,1,79.2,0,High Value
15754.0,160,1,91.8,0,High Value
15755.0,2,1,330.92,0,High Value
15756.0,65,4,532.96,0,High Value
15757.0,189,2,714.42,0,High Value
15763.0,122,1,564.4300000000001,0,High Value
15764.0,1,4,1697.8700000000001,0,High Value
15766.0,184,1,315.06,0,High Value
15775.0,129,1,104.9,0,High Value
15777.0,7,1,293.96,0,High Value
15780.0,37,2,298.13,0,High Value
15781.0,162,1,83.35,0,High Value
15782.0,32,1,1638.3400000000001,0,High Value
15785.0,153,3,998.5699999999999,0,High Value
15787.0,92,1,492.05,0,High Value
15796.0,70,4,1318.17,0,High Value
15797.0,97,2,1825.2,0,High Value
15799.0,101,2,481.24,0,High Value
15800.0,160,1,244.5,0,High Value
15801.0,62,1,869.98,0,High Value
15804.0,90,4,1392.63,0,High Value
15805.0,122,6,1053.6100000000001,0,High Value
15806.0,130,2,521.88,0,High Value
15808.0,192,3,2506.57,0,High Value
15809.0,70,3,331.26,0,High Value
15812.0,34,2,822.48,0,High Value
15815.0,36,3,1192.98,0,High Value
15819.0,130,1,639.64,0,High Value
15821.0,92,1,254.18,0,High Value
15822.0,182,1,445.27,0,High Value
15827.0,96,8,874.96,0,High Value
15831.0,1,2,491.82,0,High Value
15834.0,160,2,1281.37,0,High Value
15837.0,184,1,391.98,0,High Value
15839.0,183,1,258.13,0,High Value
15840.0,1,1,113.82,0,High Value
15843.0,100,1,118.95000000000002,0,High Value
15845.0,193,2,643.84,0,High Value
15852.0,188,1,57.5,0,High Value
15854.0,213,3,437.71,0,High Value
15855.0,96,1,132.18,0,High Value
15858.0,31,2,661.65,0,High Value
15860.0,156,4,622.16,0,High Value
15865.0,2,2,603.85,0,High Value
15867.0,37,5,1155.53,0,High Value
15869.0,160,2,149.64,0,High Value
15870.0,153,1,354.09000000000003,0,High Value
15874.0,129,3,3480.1800000000003,0,High Value
15877.0,121,1,251.02,0,High Value
15883.0,152,2,396.48,0,High Value
15885.0,124,3,379.35,0,High Value
15886.0,62,1,181.09,0,High Value
15889.0,187,2,446.87,0,High Value
15898.0,121,3,907.58,0,High Value
15901.0,126,1,110.49,0,High Value
15903.0,30,1,1405.2,0,High Value
15907.0,182,1,437.93,0,High Value
15910.0,90,4,553.4,0,High Value
15916.0,91,5,878.2,0,High Value
15917.0,190,1,123.1,0,High Value
15920.0,126,4,167.5,0,High Value
15932.0,2,4,1226.1,0,High Value
15935.0,7,1,308.82,0,High Value
15937.0,184,1,145.35,0,High Value
15939.0,5,6,3563.13,0,High Value
15944.0,130,1,325.1,0,High Value
15950.0,122,1,418.29,0,High Value
15952.0,183,3,573.92,0,High Value
15953.0,6,5,1077.83,0,High Value
15955.0,31,7,2062.4900000000002,0,High Value
15957.0,122,1,428.89,0,High Value
15965.0,30,3,695.09,0,High Value
15969.0,152,2,443.7,0,High Value
15970.0,100,1,314.1,0,High Value
15971.0,2,6,1680.95,0,High Value
15974.0,6,4,1633.49,0,High Value
15980.0,2,2,1638.68,0,High Value
15981.0,7,2,790.8,0,High Value
15984.0,152,5,1210.65,0,High Value
15985.0,125,1,242.84,0,High Value
15986.0,91,1,168.12,0,High Value
15987.0,33,3,525.8900000000001,0,High Value
15992.0,182,1,41.989999999999995,0,High Value
15993.0,183,3,675.3199999999999,0,High Value
15996.0,2,2,416.07,0,High Value
16000.0,152,3,12393.7,0,High Value
16003.0,61,2,941.47,0,High Value
16005.0,66,1,120.49000000000001,0,High Value
16006.0,6,1,101.4,0,High Value
16007.0,5,3,1485.19,0,High Value
16009.0,153,2,544.95,0,High Value
16010.0,129,3,407.5,0,High Value
16011.0,3,9,2203.31,0,High Value
16012.0,156,3,1415.29,0,High Value
16014.0,65,2,399.45,0,High Value
16015.0,182,1,203.1,0,High Value
16016.0,182,3,810.06,0,High Value
16018.0,5,1,161.9,0,High Value
16019.0,163,2,723.35,0,High Value
16025.0,61,1,439.65999999999997,0,High Value
16027.0,70,3,595.87,0,High Value
16031.0,124,2,548.94,0,High Value
16033.0,6,9,4345.99,0,High Value
16034.0,40,1,153.6,0,High Value
16037.0,131,1,303.00000000000006,0,High Value
16041.0,91,1,426.6,0,High Value
16042.0,40,1,24.95,0,High Value
16043.0,6,3,466.14000000000004,0,High Value
16045.0,3,2,406.85,0,High Value
16053.0,94,2,1511.95,0,High Value
16057.0,6,5,860.25,0,High Value
16062.0,7,2,578.18,0,High Value
16066.0,92,3,1071.82,0,High Value
16070.0,153,1,686.85,0,High Value
16076.0,31,5,1192.3,0,High Value
16080.0,69,1,130.26,0,High Value
16081.0,158,2,581.84,0,High Value
16085.0,1,1,120.33,0,High Value
16086.0,31,3,711.59,0,High Value
16091.0,126,1,157.81,0,High Value
16094.0,61,3,761.3,0,High Value
16098.0,158,4,1132.79,0,High Value
16103.0,188,3,638.44,0,High Value
16104.0,92,1,302.36,0,High Value
16107.0,30,3,1353.74,0,High Value
16112.0,71,3,159.18,0,High Value
16113.0,96,1,161.38,0,High Value
16115.0,5,2,314.7,0,High Value
16116.0,6,1,612.78,0,High Value
16120.0,31,4,1309.14,0,High Value
16121.0,128,1,287.89,0,High Value
16122.0,40,2,249.84,0,High Value
16126.0,61,2,3533.7200000000003,0,High Value
16136.0,31,2,566.04,0,High Value
16141.0,2,1,620.4,0,High Value
16143.0,36,4,1594.15,0,High Value
16144.0,160,1,175.2,0,High Value
16145.0,4,5,1686.04,0,High Value
16150.0,2,3,1177.47,0,High Value
16153.0,158,2,485.09000000000003,0,High Value
16156.0,34,4,1004.0500000000001,0,High Value
16161.0,31,6,1585.57,0,High Value
16168.0,4,12,2104.78,0,High Value
16169.0,61,2,918.17,0,High Value
16170.0,96,2,635.31,0,High Value
16171.0,31,1,73.2,0,High Value
16172.0,7,4,788.24,0,High Value
16173.0,93,3,747.7,0,High Value
16174.0,34,2,626.35,0,High Value
16175.0,185,1,300.7,0,High Value
16179.0,62,1,215.83,0,High Value
16184.0,6,3,620.88,0,High Value
16186.0,6,7,2402.92,0,High Value
16187.0,122,4,1533.56,0,High Value
16188.0,37,1,151.65,0,High Value
16191.0,39,4,1606.8400000000001,0,High Value
16201.0,182,1,509.4,0,High Value
16203.0,1,2,385.3,0,High Value
16205.0,91,3,649.03,0,High Value
16206.0,156,1,121.11,0,High Value
16209.0,2,4,926.42,0,High Value
16211.0,2,1,547.02,0,High Value
16218.0,61,2,920.5,0,High Value
16221.0,99,3,864.86,0,High Value
16225.0,161,2,416.61,0,High Value
16229.0,36,1,358.2,0,High Value
16232.0,128,2,366.47,0,High Value
16235.0,40,2,429.5,0,High Value
16241.0,1,9,1445.4,0,High Value
16242.0,97,5,2615.32,0,High Value
16243.0,183,1,194.15,0,High Value
16244.0,6,2,1522.75,0,High Value
16245.0,64,1,315.72,0,High Value
16248.0,92,1,152.94,0,High Value
16255.0,160,5,1446.71,0,High Value
16261.0,159,1,254.96,0,High Value
16265.0,131,4,2394.36,0,High Value
16271.0,152,2,314.42,0,High Value
16283.0,33,4,1293.0,0,High Value
16284.0,122,1,424.57,0,High Value
16292.0,64,1,302.25,0,High Value
16293.0,93,3,703.34,0,High Value
16295.0,1,2,692.3,0,High Value
16298.0,188,1,114.3,0,High Value
16303.0,71,1,827.1800000000001,0,High Value
16306.0,39,4,616.35,0,High Value
16308.0,189,2,1600.0,0,High Value
16313.0,182,1,106.53,0,High Value
16316.0,99,5,1586.77,0,High Value
16317.0,3,2,770.89,0,High Value
16319.0,189,1,404.40000000000003,0,High Value
16320.0,67,1,852.68,0,High Value
16321.0,162,2,135.9,0,High Value
16322.0,121,2,326.75,0,High Value
16325.0,129,2,416.02000000000004,0,High Value
16326.0,92,7,1727.69,0,High Value
16332.0,30,5,991.51,0,High Value
16348.0,153,4,738.35,0,High Value
16350.0,71,2,812.17,0,High Value
16351.0,40,1,153.9,0,High Value
