CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17046.0,218,1,642.02,1,Low Value
17053.0,337,1,498.48,1,Low Value
17061.0,220,1,484.12000000000006,1,Low Value
17062.0,455,2,294.43,1,Low Value
17078.0,274,2,378.2,1,Low Value
17084.0,244,2,2949.75,1,Low Value
17123.0,338,1,345.29999999999995,1,Low Value
17135.0,303,3,400.0,1,Low Value
17147.0,343,1,409.5,1,Low Value
17157.0,302,1,157.54000000000002,1,Low Value
17166.0,334,1,78.75,1,Low Value
17181.0,698,1,155.52,1,Low Value
17198.0,455,2,521.66,1,Low Value
17213.0,486,1,312.90000000000003,1,Low Value
17221.0,274,2,335.13,1,Low Value
17222.0,215,1,354.15,1,Low Value
17223.0,312,2,426.79,1,Low Value
17226.0,253,1,393.49,1,Low Value
17229.0,246,1,161.05,1,Low Value
17230.0,312,1,675.0,1,Low Value
17233.0,244,1,190.88,1,Low Value
17235.0,667,1,341.9,1,Low Value
17251.0,364,1,283.28000000000003,1,Low Value
17254.0,213,1,102.13,1,Low Value
17259.0,547,1,381.64,1,Low Value
17262.0,486,1,268.86,1,Low Value
17267.0,246,2,317.62,1,Low Value
17274.0,244,1,111.97999999999999,1,Low Value
17282.0,337,1,687.0,1,Low Value
17287.0,341,3,367.94,1,Low Value
17288.0,341,1,127.30000000000001,1,Low Value
17291.0,253,1,550.8000000000001,1,Low Value
17309.0,216,1,82.75,1,Low Value
17320.0,547,1,450.92,1,Low Value
17321.0,276,2,700.86,1,Low Value
17325.0,252,1,96.8,1,Low Value
17330.0,276,1,264.9,1,Low Value
17350.0,333,2,394.98,1,Low Value
17356.0,343,1,178.22,1,Low Value
17362.0,284,1,150.0,1,Low Value
17374.0,220,2,495.77,1,Low Value
17376.0,343,1,105.85,1,Low Value
17382.0,215,1,65.4,1,Low Value
17383.0,212,1,199.29,1,Low Value
17384.0,250,1,227.65,1,Low Value
17386.0,302,3,1145.02,1,Low Value
17394.0,250,1,203.86999999999998,1,Low Value
17396.0,276,2,2431.5,1,Low Value
17400.0,217,1,817.44,1,Low Value
17403.0,275,1,281.62,1,Low Value
17420.0,698,1,130.85,1,Low Value
17432.0,302,1,175.89,1,Low Value
17443.0,250,1,534.24,1,Low Value
17446.0,312,1,68.10000000000001,1,Low Value
17456.0,455,1,249.86,1,Low Value
17464.0,248,1,289.96000000000004,1,Low Value
17469.0,218,1,440.71,1,Low Value
17472.0,339,1,259.27,1,Low Value
17492.0,221,1,374.57,1,Low Value
17495.0,302,2,497.56,1,Low Value
17501.0,281,2,288.6,1,Low Value
17505.0,338,1,658.85,1,Low Value
17507.0,283,1,340.56,1,Low Value
17508.0,252,1,387.31,1,Low Value
17514.0,278,1,208.65,1,Low Value
17517.0,253,1,153.94,1,Low Value
17519.0,547,1,335.3,1,Low Value
17526.0,213,2,549.9,1,Low Value
17527.0,220,1,292.11,1,Low Value
17531.0,307,1,296.7,1,Low Value
17535.0,252,1,164.4,1,Low Value
17553.0,306,1,1487.6,1,Low Value
17566.0,332,1,486.95,1,Low Value
17572.0,336,2,114.60000000000001,1,Low Value
17578.0,219,1,143.45999999999998,1,Low Value
17579.0,213,1,178.04,1,Low Value
17580.0,341,1,47.7,1,Low Value
17584.0,247,2,1242.3,1,Low Value
17585.0,224,1,417.81,1,Low Value
17595.0,303,1,157.9,1,Low Value
17615.0,337,2,211.05,1,Low Value
17616.0,517,1,326.4,1,Low Value
17618.0,221,3,971.58,1,Low Value
17624.0,219,1,400.3,1,Low Value
17643.0,698,1,101.55,1,Low Value
17646.0,250,3,1008.39,1,Low Value
17647.0,215,1,133.06,1,Low Value
17672.0,284,1,1177.8400000000001,1,Low Value
17674.0,547,1,300.66,1,Low Value
17691.0,547,1,142.5,1,Low Value
17701.0,341,1,417.95,1,Low Value
17703.0,244,1,307.78,1,Low Value
17708.0,219,1,156.48,1,Low Value
17720.0,517,1,102.0,1,Low Value
17722.0,246,3,1590.6,1,Low Value
17725.0,251,1,313.28999999999996,1,Low Value
17732.0,667,1,303.97,1,Low Value
17733.0,334,1,475.24,1,Low Value
17738.0,311,1,779.92,1,Low Value
17750.0,243,3,446.18,1,Low Value
17760.0,698,1,172.54,1,Low Value
17765.0,248,1,109.33,1,Low Value
17781.0,279,1,86.02,1,Low Value
17788.0,306,1,16.7,1,Low Value
17789.0,283,1,225.9,1,Low Value
17812.0,334,2,261.02,1,Low Value
17816.0,215,3,31.46,1,Low Value
17848.0,251,3,367.53,1,Low Value
17855.0,667,1,208.97,1,Low Value
17860.0,547,1,252.8,1,Low Value
17880.0,425,1,458.92,1,Low Value
17887.0,305,1,111.35,1,Low Value
17894.0,246,2,235.67000000000002,1,Low Value
17897.0,517,2,434.62,1,Low Value
17899.0,279,1,155.8,1,Low Value
17900.0,308,2,112.19999999999999,1,Low Value
17908.0,698,1,243.28,1,Low Value
17912.0,312,3,126.75,1,Low Value
17917.0,364,1,110.91,1,Low Value
17923.0,311,1,207.50000000000003,1,Low Value
17925.0,667,1,244.08,1,Low Value
17929.0,253,1,196.20000000000002,1,Low Value
17936.0,243,1,389.84,1,Low Value
17939.0,279,1,99.14,1,Low Value
17941.0,337,1,304.56,1,Low Value
17942.0,302,1,77.50000000000001,1,Low Value
17947.0,303,1,176.68,1,Low Value
17950.0,455,2,263.17,1,Low Value
17951.0,698,1,295.5,1,Low Value
17955.0,220,3,394.1,1,Low Value
17956.0,251,1,12.75,1,Low Value
17957.0,245,1,111.68,1,Low Value
17967.0,639,1,123.07,1,Low Value
17968.0,698,1,277.35,1,Low Value
17974.0,250,1,172.77,1,Low Value
17976.0,667,1,353.19,1,Low Value
17978.0,455,1,300.91999999999996,1,Low Value
17979.0,244,1,253.17,1,Low Value
17988.0,338,1,13.370000000000001,1,Low Value
17995.0,283,1,76.1,1,Low Value
17999.0,303,2,382.06,1,Low Value
18004.0,364,1,169.47,1,Low Value
18011.0,697,1,102.78999999999999,1,Low Value
18015.0,213,1,120.03,1,Low Value
18017.0,312,1,165.0,1,Low Value
18022.0,244,1,668.11,1,Low Value
18027.0,305,1,115.31,1,Low Value
18030.0,213,1,109.55,1,Low Value
18033.0,214,1,97.97,1,Low Value
18035.0,244,1,239.56,1,Low Value
18043.0,486,1,316.46,1,Low Value
18055.0,278,5,2511.4900000000002,1,Low Value
18059.0,276,1,124.08,1,Low Value
18071.0,455,1,258.95,1,Low Value
18074.0,698,1,489.6,1,Low Value
18079.0,217,1,593.35,1,Low Value
18081.0,275,1,135.4,1,Low Value
18085.0,698,1,303.9,1,Low Value
18087.0,305,1,852.8,1,Low Value
18094.0,220,1,633.0,1,Low Value
18099.0,247,1,168.31,1,Low Value
18104.0,303,1,754.64,1,Low Value
18105.0,303,1,113.48000000000002,1,Low Value
18113.0,547,1,76.32000000000001,1,Low Value
18116.0,276,3,504.25,1,Low Value
18119.0,517,1,181.12,1,Low Value
18146.0,281,1,76.65,1,Low Value
18156.0,578,1,206.23000000000002,1,Low Value
18164.0,303,1,399.65000000000003,1,Low Value
18167.0,244,1,390.6,1,Low Value
18174.0,302,1,104.0,1,Low Value
18178.0,250,4,1590.81,1,Low Value
18185.0,251,1,304.25,1,Low Value
18196.0,216,1,238.35,1,Low Value
18202.0,343,1,485.73,1,Low Value
18203.0,218,1,160.42000000000002,1,Low Value
18205.0,275,1,291.6,1,Low Value
18232.0,218,1,129.64000000000001,1,Low Value
18239.0,220,2,904.8100000000001,1,Low Value
18250.0,312,1,349.27,1,Low Value
18257.0,276,2,532.38,1,Low Value
18259.0,486,1,376.30000000000007,1,Low Value
18261.0,216,1,224.8,1,Low Value
18265.0,248,1,488.55,1,Low Value
18269.0,486,1,168.6,1,Low Value
18270.0,334,1,171.20000000000002,1,Low Value
18282.0,217,2,178.05,1,Low Value
